Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2025-03-14,1009.5,1020,1007.75,1018,6.25,+0.62%,25469,145230
2025-03-13,1007.25,1019.5,1005.5,1011.75,5.25,+0.52%,30026,143977
2025-03-12,1017,1018,1000,1006.5,-9.,-0.89%,38269,141515
2025-03-11,1016.25,1023.25,1013.75,1015.5,-2.25,-0.22%,27160,137300
2025-03-10,1029.25,1031.5,1016,1017.75,-7.75,-0.76%,25887,135937
2025-03-07,1021.25,1028.75,1016.75,1025.5,4.75,+0.47%,34415,133767
2025-03-06,1013,1027,1009.25,1020.75,11.25,+1.11%,39059,133530
2025-03-05,1005.25,1016.25,998.5,1009.5,6,+0.60%,41971,132927
2025-03-04,1016.75,1019.25,996,1003.5,-15.25,-1.50%,46579,128867
2025-03-03,1030,1034.5,1016,1018.75,-10.75,-1.04%,36332,126298
2025-02-28,1042,1048.75,1028.75,1029.5,-12.25,-1.18%,19045,123098
2025-02-27,1045,1053.25,1040.5,1041.75,-3.75,-0.36%,26563,123042
2025-02-26,1050.25,1051.5,1042.5,1045.5,-5.5,-0.52%,16860,123498
2025-02-25,1050.5,1057,1042.25,1051,-0.75,-0.07%,25044,121703
2025-02-24,1058.75,1062,1049.5,1051.75,-8.,-0.75%,16029,119767
2025-02-21,1058.5,1064.5,1056,1059.75,-1.5,-0.14%,21320,118754
2025-02-20,1051.25,1062,1050.75,1061.25,10,+0.95%,22349,117717
2025-02-19,1056.5,1063.5,1049,1051.25,-6.75,-0.64%,22205,114812
2025-02-18,1051,1059.75,1043.75,1058,6,+0.57%,19437,113239
2025-02-14,1045,1057.25,1044.75,1052,6.75,+0.65%,13186,110424
2025-02-13,1044,1048,1040.5,1045.25,1.25,+0.12%,19994,110182
2025-02-12,1055,1057.75,1041.75,1044,-11.5,-1.09%,27853,108832
2025-02-11,1055.75,1065.5,1053.5,1055.5,-2.,-0.19%,17937,105177
2025-02-10,1056.5,1059.5,1052,1057.5,0,0.00%,11973,105441
2025-02-07,1064.75,1068.25,1055.5,1057.5,-8.5,-0.80%,18717,106110
2025-02-06,1061.5,1071.5,1056.5,1066,3.5,+0.33%,20316,104681
2025-02-05,1072,1074.5,1056,1062.5,-11.,-1.02%,25173,103022
2025-02-04,1061,1075.75,1055,1073.5,10.25,+0.96%,25319,103377
2025-02-03,1044,1064,1042,1063.25,12.25,+1.17%,22078,101622
2025-01-31,1053.5,1059.5,1044.75,1051,-2.5,-0.24%,28253,99758
2025-01-30,1062.5,1064.75,1051.25,1053.5,-10.,-0.94%,16498,98362
2025-01-29,1047,1066,1047,1063.5,16,+1.53%,19046,99981
2025-01-28,1042,1052.75,1040,1047.5,4.25,+0.41%,20599,97505
2025-01-27,1044,1044.75,1037.25,1043.25,-5.5,-0.52%,15517,96626
2025-01-24,1042,1051,1040.5,1048.75,-4.5,-0.43%,28050,95830
2025-01-23,1045,1061.75,1042,1053.25,6.5,+0.62%,23445,94759
2025-01-22,1048,1057.75,1040.25,1046.75,-3.,-0.29%,30489,93286
2025-01-21,1035,1050.5,1029,1049.75,22,+2.14%,33437,93858
2025-01-17,1019.75,1030,1018.25,1027.75,7,+0.69%,27012,91910
2025-01-16,1037.5,1039,1020,1020.75,-18.5,-1.78%,18683,89322
2025-01-15,1046.5,1052.5,1037.25,1039.25,-10.25,-0.98%,20309,87881
2025-01-14,1049,1057.25,1042.25,1049.5,-1.5,-0.14%,30709,85858
