Time,Open,High,Low,Last,Change,%Change,Volume
2018-09-21,4.0753,4.09165,4.0286,4.04843,-0.02636,-0.65%,11148
2018-09-20,4.1261,4.13047,4.06914,4.07479,-0.04855,-1.18%,10922
2018-09-19,4.1585,4.17053,4.10028,4.12334,-0.03701,-0.89%,10938
2018-09-18,4.1323,4.16054,4.12071,4.16035,0.03184,+0.77%,12049
2018-09-17,4.1721,4.20197,4.11745,4.12851,-0.04236,-1.02%,11747
2018-09-14,4.2054,4.20602,4.15853,4.17087,-0.03512,-0.83%,11991
2018-09-13,4.1531,4.20649,4.12683,4.20599,0.04714,+1.13%,11473
2018-09-12,4.1514,4.15936,4.11008,4.15885,0.00821,+0.20%,11224
2018-09-11,4.0836,4.17677,4.0836,4.15064,0.06834,+1.67%,12188
2018-09-10,4.0438,4.12218,4.0438,4.0823,0.02481,+0.61%,11995
2018-09-07,4.0554,4.05866,4.0554,4.05749,0.00501,+0.12%,1471
