Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2017-11-22,56.38,56.38,56.38,56.38,0,0.00%,80570,148551
2017-11-21,56.38,56.38,56.38,56.38,-0.2,-0.35%,69960,149516
2017-11-20,56.58,56.58,56.58,56.58,-0.48,-0.84%,57166,151468
2017-11-17,57.06,57.06,57.06,57.06,-0.1,-0.17%,77109,148716
2017-11-16,57.16,57.16,57.16,57.16,-0.84,-1.45%,71948,146861
2017-11-15,58,58,58,58,-0.02,-0.03%,66559,143919
2017-11-14,58.02,58.02,58.02,58.02,-1.18,-1.99%,97387,142476
2017-11-13,59.2,59.2,59.2,59.2,0.28,+0.48%,74768,142127
2017-11-10,58.92,58.92,58.92,58.92,0.53,+0.91%,61207,142233
2017-11-09,58.39,58.39,58.39,58.39,0.22,+0.38%,59607,140530
2017-11-08,58.17,58.17,58.17,58.17,0.77,+1.34%,99204,137443
2017-11-07,57.4,57.4,57.4,57.4,0.14,+0.24%,83320,138939
2017-11-06,57.26,57.26,57.26,57.26,0.42,+0.74%,83399,137954
2017-11-03,56.84,56.84,56.84,56.84,0.11,+0.19%,64819,130346
2017-11-02,56.73,56.73,56.73,56.73,0.13,+0.23%,64893,127689
"Downloaded from Barchart.com as of 10-15-2025 12:41pm CDT"
