Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2024-01-10,622.4,622.4,622.4,622.4,-5.3,-0.84%,32562,249719
2024-01-09,627.7,627.7,627.7,627.7,8.7,+1.41%,35370,248899
2024-01-08,619,619,619,619,0.5,+0.08%,33276,245475
2024-01-05,618.5,618.5,618.5,618.5,-12.3,-1.95%,25010,238980
2024-01-04,630.8,630.8,630.8,630.8,-10.7,-1.67%,30559,236903
2024-01-03,641.5,641.5,641.5,641.5,-0.6,-0.09%,27269,234680
2024-01-02,642.1,642.1,642.1,642.1,-7.2,-1.11%,26797,233307
2023-12-29,649.3,649.3,649.3,649.3,-7.5,-1.14%,26631,229942
2023-12-28,656.8,656.8,656.8,656.8,-7.3,-1.10%,26631,230586
2023-12-27,664.1,664.1,664.1,664.1,11.1,+1.70%,34581,233194
2023-12-26,653,653,653,653,0,0.00%,0,240298
2023-12-22,653,653,653,653,-1.2,-0.18%,33225,240298
2023-12-21,654.2,654.2,654.2,654.2,-5.6,-0.85%,33225,245303
2023-12-20,659.8,659.8,659.8,659.8,2.3,+0.35%,43684,246343
2023-12-19,657.5,657.5,657.5,657.5,-11.7,-1.75%,33537,249481
2023-12-18,669.2,669.2,669.2,669.2,7.7,+1.16%,54795,249148
2023-12-15,661.5,661.5,661.5,661.5,-0.3,-0.05%,57768,254286
2023-12-14,661.8,661.8,661.8,661.8,-3.3,-0.50%,49976,257878
2023-12-13,665.1,665.1,665.1,665.1,-2.1,-0.31%,41741,258622
2023-12-12,667.2,667.2,667.2,667.2,-6.7,-0.99%,48425,256476
2023-12-11,673.9,673.9,673.9,673.9,11.8,+1.78%,47513,269203
2023-12-08,662.1,662.1,662.1,662.1,-12.4,-1.84%,53751,272049
2023-12-07,674.5,674.5,674.5,674.5,13.9,+2.10%,51615,269389
2023-12-06,660.6,660.6,660.6,660.6,-12.2,-1.81%,52974,271166
2023-12-05,672.8,672.8,672.8,672.8,-9.4,-1.38%,43374,271839
2023-12-04,682.2,682.2,682.2,682.2,-1.1,-0.16%,52514,267497
2023-12-01,683.3,683.3,683.3,683.3,-10.4,-1.50%,54878,263025
2023-11-30,693.7,693.7,693.7,693.7,0.5,+0.07%,34595,258248
2023-11-29,693.2,693.2,693.2,693.2,-1.3,-0.19%,47477,256007
2023-11-28,694.5,694.5,694.5,694.5,7.3,+1.06%,57127,256563
2023-11-27,687.2,687.2,687.2,687.2,5.4,+0.79%,32021,263744
2023-11-24,681.8,681.8,681.8,681.8,-1.3,-0.19%,20139,265419
2023-11-23,683.1,683.1,683.1,683.1,-11.4,-1.64%,12540,263280
2023-11-22,694.5,694.5,694.5,694.5,-11.2,-1.59%,37167,264386
2023-11-21,705.7,705.7,705.7,705.7,1.7,+0.24%,43397,265295
2023-11-20,704,704,704,704,17.8,+2.59%,45076,269247
